age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
33,services,597,no,no,cellular,feb,1,-1,unknown,no
46,blue-collar,-388,yes,yes,cellular,jul,1,-1,unknown,no
41,blue-collar,167,no,no,unknown,jun,1,-1,unknown,no
60,management,1034,yes,no,cellular,aug,3,-1,unknown,yes
26,blue-collar,2669,yes,no,cellular,apr,1,-1,unknown,no
39,housemaid,34,yes,no,cellular,jul,3,-1,unknown,no
39,admin.,160,yes,no,cellular,aug,1,-1,unknown,no
48,self-employed,7,yes,no,unknown,may,1,-1,unknown,no
59,technician,309,no,yes,cellular,jul,5,-1,unknown,no
31,services,6374,yes,no,unknown,may,2,-1,unknown,no
36,self-employed,506,no,no,cellular,nov,1,70,failure,yes
90,retired,712,no,no,telephone,mar,1,-1,unknown,yes
52,admin.,363,yes,no,cellular,aug,1,462,success,yes
49,management,5887,no,no,cellular,dec,3,185,success,yes
32,blue-collar,-208,yes,yes,unknown,may,1,-1,unknown,no
32,management,0,yes,no,cellular,apr,2,-1,unknown,no
47,management,-230,no,no,cellular,feb,1,-1,unknown,no
57,blue-collar,3196,no,no,cellular,aug,4,-1,unknown,no
30,management,3384,no,no,cellular,jun,2,-1,unknown,yes
46,technician,0,yes,no,cellular,aug,5,-1,unknown,no
29,self-employed,1579,no,no,cellular,oct,1,92,success,yes
29,management,2955,no,no,cellular,apr,2,-1,unknown,yes
53,management,50,yes,no,cellular,may,1,337,failure,yes
29,self-employed,242,yes,no,cellular,jul,4,-1,unknown,no
42,management,687,no,no,cellular,aug,2,-1,unknown,no
60,blue-collar,2090,yes,no,cellular,may,2,-1,unknown,yes
60,retired,18967,yes,no,cellular,jan,2,-1,unknown,yes
33,management,1195,yes,no,telephone,may,4,-1,unknown,no
34,management,606,no,no,cellular,apr,1,-1,unknown,yes
28,blue-collar,115,yes,no,unknown,may,4,-1,unknown,no
27,student,311,no,no,telephone,mar,3,322,other,yes
28,blue-collar,-30,yes,no,cellular,jul,5,-1,unknown,no
33,unknown,335,no,no,cellular,feb,2,177,failure,yes
24,management,86,no,no,unknown,jun,2,-1,unknown,no
40,technician,-28,yes,yes,unknown,may,2,-1,unknown,no
37,technician,375,no,no,unknown,jun,2,-1,unknown,no
47,technician,545,yes,no,cellular,aug,3,-1,unknown,no
44,blue-collar,292,no,yes,cellular,jul,4,-1,unknown,yes
84,retired,4761,no,no,telephone,sep,1,92,failure,yes
37,self-employed,1633,no,no,cellular,jul,2,-1,unknown,yes
39,unemployed,270,yes,no,unknown,jun,1,-1,unknown,no
40,services,446,yes,no,unknown,may,1,-1,unknown,yes
41,services,1583,yes,no,cellular,jul,1,-1,unknown,yes
27,student,311,no,no,cellular,jul,1,148,success,yes
32,self-employed,1815,no,no,telephone,aug,1,102,failure,yes
31,blue-collar,754,yes,no,unknown,may,4,-1,unknown,yes
60,retired,523,no,no,cellular,feb,1,182,success,yes
52,technician,337,yes,no,cellular,may,1,261,failure,no
44,blue-collar,140,yes,no,unknown,may,9,-1,unknown,no
37,blue-collar,168,yes,no,cellular,apr,2,-1,unknown,no
60,admin.,1614,no,no,cellular,aug,6,-1,unknown,yes
30,blue-collar,167,yes,no,cellular,jul,1,-1,unknown,yes
35,management,1471,yes,yes,cellular,aug,3,-1,unknown,no
24,blue-collar,-398,yes,no,cellular,may,3,355,other,no
46,management,460,no,no,cellular,jan,1,-1,unknown,no
29,services,19,yes,no,cellular,jul,6,-1,unknown,no
35,technician,0,yes,no,telephone,aug,2,-1,unknown,no
35,management,365,no,no,cellular,nov,2,-1,unknown,no
73,retired,1843,no,no,cellular,sep,2,-1,unknown,yes
50,technician,2218,yes,no,cellular,aug,1,-1,unknown,yes
47,technician,2480,no,no,cellular,aug,2,-1,unknown,yes
36,management,-861,yes,yes,cellular,jul,2,-1,unknown,no
49,blue-collar,399,no,no,cellular,jan,1,-1,unknown,no
29,technician,767,yes,no,cellular,feb,1,-1,unknown,no
31,services,181,no,no,cellular,apr,1,-1,unknown,yes
35,blue-collar,1098,yes,no,unknown,may,17,-1,unknown,no
29,management,841,no,no,cellular,feb,1,-1,unknown,no
26,blue-collar,26,yes,yes,cellular,may,1,-1,unknown,yes
36,management,630,no,no,cellular,feb,1,-1,unknown,yes
50,management,299,no,no,cellular,nov,3,-1,unknown,no
35,blue-collar,1177,no,no,cellular,jun,4,-1,unknown,yes
53,management,2894,yes,no,cellular,may,1,-1,unknown,no
49,management,1350,yes,yes,cellular,may,1,-1,unknown,no
35,admin.,855,yes,no,unknown,may,3,-1,unknown,no
51,entrepreneur,0,no,no,unknown,may,3,-1,unknown,no
44,management,1850,yes,no,cellular,may,1,-1,unknown,no
33,self-employed,562,yes,yes,cellular,apr,1,363,failure,yes
27,blue-collar,0,yes,no,cellular,jul,6,-1,unknown,no
51,management,1937,yes,no,cellular,nov,4,152,other,no
85,retired,98,no,no,cellular,apr,1,-1,unknown,yes
39,technician,211,no,no,telephone,feb,2,-1,unknown,no
58,admin.,1813,yes,no,telephone,jul,1,-1,unknown,no
56,retired,13094,no,no,cellular,may,1,-1,unknown,yes
54,retired,129,no,yes,cellular,jul,2,-1,unknown,yes
44,self-employed,1070,yes,no,cellular,apr,1,160,other,yes
42,technician,248,no,no,cellular,aug,4,-1,unknown,no
34,management,273,yes,no,cellular,may,1,175,failure,yes
29,blue-collar,580,yes,yes,cellular,apr,2,-1,unknown,yes
37,admin.,10465,no,no,unknown,jun,6,-1,unknown,no
33,management,0,no,no,cellular,aug,7,-1,unknown,yes
36,technician,15485,no,no,cellular,apr,1,-1,unknown,yes
53,admin.,0,yes,yes,cellular,apr,2,-1,unknown,no
45,technician,1412,yes,no,cellular,may,4,-1,unknown,no
49,admin.,228,yes,no,cellular,mar,1,-1,unknown,yes
42,technician,-805,no,no,cellular,aug,6,-1,unknown,no
55,management,171,yes,no,cellular,aug,6,-1,unknown,no
38,entrepreneur,2543,no,no,cellular,nov,3,93,success,yes
60,admin.,-396,yes,no,cellular,may,1,350,failure,no
48,blue-collar,1000,yes,no,unknown,jun,2,-1,unknown,yes
36,blue-collar,2103,no,yes,unknown,jun,1,-1,unknown,no
41,management,5310,yes,no,cellular,nov,1,-1,unknown,yes
37,services,608,no,no,cellular,may,3,-1,unknown,no
35,blue-collar,262,no,no,cellular,sep,1,75,failure,yes
38,management,-558,yes,no,cellular,jul,1,-1,unknown,no
46,management,716,yes,yes,cellular,may,1,172,failure,no
38,services,0,yes,no,cellular,apr,1,147,failure,no
30,blue-collar,103,yes,no,cellular,apr,2,317,other,no
35,services,341,yes,no,cellular,may,1,-1,unknown,yes
44,management,1945,no,no,unknown,may,1,-1,unknown,no
31,blue-collar,369,yes,yes,unknown,may,2,-1,unknown,no
31,admin.,410,no,no,cellular,apr,1,-1,unknown,yes
50,technician,570,no,no,unknown,jun,3,-1,unknown,no
33,management,8514,no,no,cellular,aug,1,-1,unknown,no
40,technician,431,no,no,cellular,jul,2,-1,unknown,yes
31,management,12569,no,no,cellular,sep,1,295,failure,yes
28,technician,2335,no,no,cellular,may,1,-1,unknown,yes
43,technician,2643,no,no,cellular,aug,3,100,success,yes
37,management,488,yes,no,cellular,sep,1,854,failure,yes
26,management,1027,no,no,cellular,sep,1,-1,unknown,yes
52,blue-collar,-191,yes,no,unknown,may,1,-1,unknown,yes
59,retired,9676,no,no,telephone,mar,2,-1,unknown,yes
57,technician,126,no,no,telephone,jun,2,-1,unknown,yes
40,blue-collar,1954,no,no,cellular,jul,2,-1,unknown,yes
39,management,1738,yes,no,cellular,may,1,358,other,yes
32,technician,791,yes,no,unknown,may,2,-1,unknown,yes
34,services,1337,no,no,cellular,dec,2,127,success,yes
37,blue-collar,622,yes,no,cellular,may,1,-1,unknown,no
32,technician,0,no,no,cellular,aug,4,-1,unknown,yes
56,management,505,yes,yes,cellular,may,1,169,failure,no
36,management,3770,yes,no,cellular,jul,4,-1,unknown,no
32,services,1659,yes,no,unknown,may,6,-1,unknown,no
37,management,1125,yes,no,unknown,jun,1,-1,unknown,no
39,management,494,no,no,cellular,mar,2,478,failure,yes
29,management,698,no,no,cellular,feb,1,-1,unknown,no
56,retired,63,no,no,cellular,aug,2,-1,unknown,no
47,blue-collar,-58,yes,no,cellular,jul,2,-1,unknown,no
45,management,4831,no,no,cellular,jul,3,182,success,yes
33,admin.,2,yes,no,unknown,may,1,-1,unknown,no
34,admin.,1581,yes,yes,unknown,may,11,-1,unknown,no
43,technician,136,no,no,cellular,aug,7,-1,unknown,yes
49,self-employed,2061,yes,yes,unknown,may,3,-1,unknown,no
44,admin.,-43,yes,yes,cellular,apr,1,-1,unknown,no
57,retired,1044,no,no,telephone,jan,1,192,success,yes
79,retired,723,no,no,telephone,sep,1,79,failure,yes
49,services,947,no,no,unknown,jun,2,-1,unknown,yes
42,technician,3082,no,no,cellular,sep,1,-1,unknown,yes
33,technician,484,yes,no,cellular,aug,3,182,success,yes
44,services,5781,yes,yes,cellular,may,1,-1,unknown,no
29,technician,1165,no,no,cellular,dec,2,184,success,yes
31,management,8629,yes,no,cellular,nov,1,184,failure,yes
43,technician,1017,yes,no,unknown,may,2,-1,unknown,no
43,unemployed,9,yes,yes,cellular,may,1,-1,unknown,no
29,blue-collar,296,yes,no,unknown,jun,1,-1,unknown,no
29,technician,2485,no,no,telephone,jul,6,-1,unknown,no
41,management,1897,yes,no,unknown,may,3,-1,unknown,no
41,technician,862,no,no,cellular,nov,2,-1,unknown,no
41,blue-collar,203,no,no,cellular,jul,2,-1,unknown,yes
25,student,480,no,no,cellular,sep,1,-1,unknown,yes
59,retired,6888,no,no,telephone,nov,2,-1,unknown,yes
32,technician,963,no,no,cellular,aug,13,-1,unknown,no
45,blue-collar,10252,no,no,cellular,sep,1,141,success,yes
32,management,1812,no,no,cellular,aug,1,182,other,yes
60,retired,894,yes,no,unknown,may,7,-1,unknown,no
60,management,264,no,no,telephone,feb,1,-1,unknown,yes
38,management,1463,yes,no,cellular,aug,4,-1,unknown,no
35,self-employed,28,no,yes,unknown,jul,3,-1,unknown,no
69,services,23592,no,no,cellular,jul,3,-1,unknown,no
30,blue-collar,673,yes,no,unknown,may,2,-1,unknown,no
55,housemaid,0,no,no,unknown,jun,2,-1,unknown,no
42,technician,-411,yes,no,cellular,jul,3,-1,unknown,no
57,admin.,0,yes,no,unknown,may,2,-1,unknown,no
58,admin.,1947,no,no,telephone,oct,1,-1,unknown,yes
38,self-employed,5774,yes,no,cellular,may,4,359,other,yes
30,technician,394,no,no,cellular,aug,13,-1,unknown,no
34,unemployed,1974,no,no,cellular,jul,1,342,success,yes
44,entrepreneur,860,yes,yes,cellular,may,2,295,failure,no
56,blue-collar,-9,yes,yes,cellular,may,1,-1,unknown,yes
39,technician,3,no,no,cellular,may,1,-1,unknown,yes
37,services,144,yes,no,cellular,apr,2,-1,unknown,no
58,housemaid,435,yes,no,telephone,jul,6,-1,unknown,no
44,technician,275,no,no,cellular,nov,1,-1,unknown,yes
54,technician,118,no,no,cellular,apr,1,-1,unknown,yes
36,blue-collar,3935,yes,yes,unknown,may,6,-1,unknown,no
53,blue-collar,2509,no,no,telephone,may,2,-1,unknown,yes
28,technician,2000,no,no,telephone,feb,2,-1,unknown,no
55,housemaid,10,no,no,cellular,feb,3,-1,unknown,no
30,services,1336,yes,no,cellular,may,3,355,failure,no
57,blue-collar,3585,no,no,telephone,nov,1,-1,unknown,yes
34,blue-collar,-131,yes,no,cellular,may,1,356,failure,no
30,blue-collar,7773,yes,no,cellular,nov,1,-1,unknown,yes
29,technician,328,yes,yes,cellular,feb,1,-1,unknown,no
45,admin.,-106,yes,yes,cellular,may,3,288,other,yes
61,housemaid,211,no,no,cellular,aug,2,186,failure,yes
55,management,204,yes,no,cellular,jul,2,-1,unknown,yes
41,self-employed,0,no,no,cellular,nov,1,-1,unknown,no
34,admin.,155,no,no,cellular,feb,2,-1,unknown,yes
41,management,456,yes,no,cellular,aug,4,-1,unknown,yes
36,management,659,no,no,cellular,aug,13,-1,unknown,no
36,technician,3158,yes,no,cellular,jun,2,-1,unknown,yes
51,unemployed,1162,yes,no,cellular,jul,1,-1,unknown,yes
28,student,78,no,no,cellular,dec,3,310,failure,yes
20,blue-collar,423,yes,no,cellular,apr,1,-1,unknown,yes
35,management,-292,yes,no,cellular,may,2,272,failure,no
31,unknown,526,no,no,cellular,aug,13,-1,unknown,no
30,technician,2734,no,no,cellular,nov,3,-1,unknown,yes
31,management,-365,yes,no,unknown,may,6,-1,unknown,no
33,technician,151,yes,no,cellular,apr,3,236,failure,no
49,management,-6847,no,yes,cellular,jul,1,-1,unknown,no
25,services,0,yes,no,cellular,jul,9,-1,unknown,yes
55,housemaid,77,no,no,cellular,jul,6,-1,unknown,yes
35,technician,1629,no,no,cellular,jul,4,-1,unknown,yes
59,management,782,no,yes,cellular,aug,2,-1,unknown,no
50,technician,1838,yes,yes,cellular,aug,8,-1,unknown,no
33,management,718,yes,no,cellular,apr,1,98,success,yes
32,technician,392,yes,no,cellular,nov,2,-1,unknown,no
39,services,304,yes,yes,unknown,may,1,-1,unknown,no
33,management,1271,yes,no,cellular,apr,3,330,failure,yes
28,blue-collar,-284,yes,no,unknown,may,1,-1,unknown,no
47,blue-collar,4709,no,no,cellular,aug,4,-1,unknown,no
46,management,273,yes,no,cellular,sep,1,105,failure,yes
36,management,9,no,no,cellular,aug,4,-1,unknown,yes
26,admin.,5231,no,yes,cellular,jul,2,-1,unknown,no
55,technician,3450,no,no,cellular,feb,1,183,failure,yes
37,services,239,yes,no,unknown,may,2,-1,unknown,no
39,management,2939,no,no,cellular,jan,2,-1,unknown,yes
59,retired,417,yes,no,cellular,may,2,-1,unknown,no
68,retired,2820,no,no,cellular,mar,1,92,success,no
22,student,552,no,no,cellular,sep,1,-1,unknown,yes
34,management,611,no,no,cellular,jun,1,-1,unknown,yes
33,services,772,yes,no,cellular,jan,2,259,success,no
19,student,329,no,no,cellular,oct,2,-1,unknown,yes
52,services,2081,yes,no,unknown,may,1,-1,unknown,no
37,blue-collar,461,yes,no,unknown,may,2,-1,unknown,no
46,management,244,yes,no,unknown,may,1,-1,unknown,no
31,technician,354,no,yes,cellular,aug,2,-1,unknown,no
32,blue-collar,-105,yes,yes,telephone,jul,19,-1,unknown,no
34,technician,9851,yes,no,cellular,nov,5,-1,unknown,no
42,blue-collar,790,yes,no,unknown,may,2,-1,unknown,no
33,technician,18,no,no,cellular,aug,2,-1,unknown,no
29,services,146,yes,no,unknown,may,2,-1,unknown,no
35,technician,1,yes,yes,unknown,may,1,-1,unknown,no
36,management,4069,no,no,cellular,nov,1,-1,unknown,yes
33,blue-collar,6138,yes,no,unknown,may,1,-1,unknown,no
40,entrepreneur,3585,no,no,cellular,sep,3,-1,unknown,yes
31,technician,2363,yes,no,unknown,may,1,-1,unknown,no
55,retired,493,yes,no,unknown,may,7,-1,unknown,no
62,retired,1742,no,no,cellular,jun,2,98,other,yes
59,retired,1115,no,no,unknown,jun,1,-1,unknown,yes
35,management,431,no,no,cellular,aug,2,397,failure,yes
33,management,318,yes,no,cellular,apr,1,141,other,yes
31,management,1224,yes,yes,cellular,nov,2,119,success,no
49,blue-collar,3728,yes,no,cellular,jul,2,-1,unknown,yes
51,management,0,no,no,unknown,jun,1,-1,unknown,yes
47,services,1764,no,yes,cellular,aug,6,-1,unknown,no
48,blue-collar,750,no,no,cellular,feb,2,8,other,no
33,admin.,146,no,no,cellular,oct,1,91,success,yes
39,entrepreneur,11887,no,no,cellular,nov,2,-1,unknown,yes
38,entrepreneur,7752,yes,no,cellular,jul,4,-1,unknown,no
30,services,5,no,yes,cellular,jul,5,-1,unknown,yes
55,blue-collar,7378,no,no,unknown,may,3,-1,unknown,no
73,retired,1641,yes,no,cellular,feb,2,-1,unknown,yes
28,admin.,-126,no,yes,cellular,jul,4,-1,unknown,no
41,self-employed,1,no,no,cellular,aug,4,-1,unknown,no
42,management,976,no,no,cellular,aug,1,-1,unknown,yes
36,technician,368,yes,yes,unknown,may,2,-1,unknown,yes
60,management,474,no,no,cellular,aug,5,186,other,yes
31,self-employed,1134,no,no,cellular,feb,2,-1,unknown,no
55,retired,101,yes,no,cellular,jul,1,-1,unknown,no
28,management,866,no,no,cellular,mar,2,-1,unknown,yes
32,blue-collar,400,no,no,cellular,may,3,-1,unknown,yes
45,blue-collar,1529,yes,no,cellular,nov,1,197,success,yes
60,retired,197,no,no,cellular,oct,1,-1,unknown,no
58,technician,589,yes,no,cellular,feb,3,183,success,yes
55,unemployed,1212,no,no,cellular,aug,1,92,failure,no
38,technician,1655,no,no,cellular,jul,2,-1,unknown,no
43,services,4216,no,no,cellular,dec,2,195,success,yes
37,technician,1120,yes,no,unknown,may,5,-1,unknown,no
60,blue-collar,5,no,no,cellular,oct,1,-1,unknown,yes
40,services,1305,no,no,cellular,jul,1,-1,unknown,no
60,blue-collar,0,yes,no,unknown,may,1,-1,unknown,yes
36,blue-collar,1177,no,no,cellular,apr,1,311,success,yes
60,blue-collar,414,no,no,cellular,feb,1,-1,unknown,no
31,admin.,50,no,no,cellular,jan,1,-1,unknown,no
43,blue-collar,953,yes,no,unknown,may,1,-1,unknown,no
45,unemployed,0,yes,no,cellular,feb,2,-1,unknown,no
34,services,-538,yes,no,unknown,may,1,-1,unknown,yes
44,management,6203,yes,yes,unknown,may,1,-1,unknown,no
28,student,2351,no,no,telephone,oct,1,-1,unknown,yes
26,technician,33,no,no,cellular,jul,7,-1,unknown,no
57,services,491,yes,no,cellular,apr,3,-1,unknown,yes
35,student,188,yes,no,cellular,may,1,78,success,yes
44,management,3932,yes,no,unknown,may,2,-1,unknown,no
31,services,459,yes,no,cellular,may,1,293,success,yes
33,entrepreneur,3140,yes,yes,cellular,nov,5,-1,unknown,no
53,technician,6831,no,no,cellular,may,2,-1,unknown,yes
40,management,143,no,no,cellular,aug,6,-1,unknown,no
35,management,688,no,no,cellular,feb,1,-1,unknown,no
31,blue-collar,3311,yes,no,unknown,may,1,-1,unknown,yes
30,management,2544,no,no,cellular,apr,2,-1,unknown,yes
27,blue-collar,416,yes,no,unknown,may,2,-1,unknown,yes
40,management,1598,yes,yes,cellular,may,4,344,failure,yes
48,admin.,292,yes,yes,cellular,jul,6,-1,unknown,no
31,admin.,-302,yes,yes,unknown,may,5,-1,unknown,no
38,technician,2767,yes,no,cellular,nov,2,-1,unknown,no
67,housemaid,5275,no,no,cellular,aug,4,-1,unknown,yes
39,technician,834,yes,yes,cellular,apr,1,-1,unknown,no
34,management,5086,no,no,cellular,may,4,-1,unknown,yes
46,technician,1353,no,no,cellular,aug,5,-1,unknown,yes
42,management,559,no,no,cellular,aug,1,-1,unknown,no
39,admin.,223,no,no,cellular,feb,1,-1,unknown,no
42,management,254,no,no,cellular,dec,7,183,success,yes
31,management,12857,yes,no,cellular,feb,1,92,success,yes
27,blue-collar,232,yes,no,cellular,oct,2,-1,unknown,yes
35,management,73,yes,no,unknown,may,2,-1,unknown,no
34,admin.,1504,yes,no,unknown,may,3,-1,unknown,no
53,management,2152,no,no,cellular,feb,3,-1,unknown,yes
43,unemployed,0,no,no,cellular,oct,1,94,success,yes
28,blue-collar,0,yes,yes,unknown,jun,4,-1,unknown,no
49,entrepreneur,-701,yes,no,cellular,jul,2,-1,unknown,yes
75,retired,3881,yes,no,cellular,feb,3,-1,unknown,yes
29,admin.,3794,no,no,cellular,apr,1,-1,unknown,no
42,blue-collar,414,yes,no,cellular,apr,3,-1,unknown,no
28,management,223,yes,no,telephone,aug,2,119,other,yes
61,technician,6481,no,no,cellular,oct,1,-1,unknown,yes
64,retired,1574,no,no,telephone,jul,3,-1,unknown,yes
50,entrepreneur,2731,no,no,cellular,aug,2,-1,unknown,no
33,technician,599,yes,no,cellular,aug,2,-1,unknown,no
33,technician,0,no,no,cellular,apr,2,-1,unknown,yes
25,self-employed,42,yes,no,cellular,jun,1,94,success,yes
34,self-employed,7602,no,no,cellular,nov,1,-1,unknown,no
25,student,10,yes,no,cellular,jul,4,-1,unknown,yes
36,management,3343,no,no,cellular,nov,1,-1,unknown,no
42,blue-collar,108,yes,no,telephone,jul,21,-1,unknown,no
58,management,3228,no,no,cellular,aug,2,-1,unknown,no
39,management,0,yes,no,cellular,feb,3,-1,unknown,yes
24,management,736,yes,no,cellular,apr,2,246,other,yes
33,services,1697,no,no,cellular,may,1,182,success,yes
35,management,867,yes,no,unknown,jun,3,-1,unknown,yes
31,student,1776,no,no,cellular,jun,1,207,other,yes
47,admin.,1265,no,no,cellular,aug,2,-1,unknown,no
57,retired,63,no,yes,cellular,jul,17,-1,unknown,yes
23,student,381,no,no,cellular,feb,1,189,other,yes
35,services,618,no,no,cellular,apr,1,-1,unknown,yes
33,admin.,891,no,no,cellular,may,2,-1,unknown,yes
40,management,294,yes,no,cellular,jul,5,-1,unknown,no
48,blue-collar,595,no,no,cellular,jul,1,-1,unknown,no
44,blue-collar,1265,yes,no,cellular,jul,1,-1,unknown,yes
74,retired,166,no,no,cellular,aug,1,-1,unknown,no
52,services,108,yes,no,unknown,may,12,-1,unknown,no
57,management,3431,yes,no,cellular,nov,2,189,failure,no
40,blue-collar,5060,no,no,unknown,nov,1,-1,unknown,yes
30,management,156,yes,no,unknown,jun,9,-1,unknown,no
40,blue-collar,1451,no,no,cellular,sep,1,121,success,yes
33,management,333,no,no,cellular,aug,6,-1,unknown,no
39,admin.,260,yes,no,cellular,nov,1,94,success,yes
40,blue-collar,87,yes,no,cellular,may,3,-1,unknown,yes
31,admin.,19,yes,no,cellular,nov,1,-1,unknown,yes
40,blue-collar,-509,yes,no,unknown,may,1,-1,unknown,no
35,blue-collar,40,yes,no,unknown,may,4,-1,unknown,yes
39,services,52,no,no,telephone,feb,3,-1,unknown,yes
31,management,50,no,no,cellular,aug,5,-1,unknown,no
46,admin.,974,no,no,cellular,jun,2,80,success,yes
32,technician,484,yes,no,cellular,feb,6,187,success,yes
54,blue-collar,215,yes,no,unknown,jun,5,-1,unknown,no
24,technician,598,no,no,cellular,may,1,182,success,yes
48,admin.,3756,no,no,cellular,aug,10,-1,unknown,no
44,technician,14,no,no,cellular,nov,1,92,success,yes
27,student,39,no,no,cellular,may,1,258,other,yes
44,housemaid,299,no,no,cellular,nov,1,-1,unknown,no
31,admin.,190,no,no,cellular,apr,1,-1,unknown,yes
32,technician,-1,yes,no,cellular,may,1,-1,unknown,no
34,management,8000,no,no,cellular,feb,1,260,failure,yes
60,retired,935,no,no,cellular,jul,17,-1,unknown,no
37,management,355,no,no,cellular,aug,1,-1,unknown,no
33,management,1514,no,no,cellular,aug,1,728,failure,yes
51,blue-collar,21614,no,no,cellular,aug,20,-1,unknown,no
